COD_UNICO,NOMBRE_INVERSION,MONTO_VIABLE,SECTOR,ETAPA_PROYECTO,PROYECTO_RIESGO,PROYECTO_RIESGO_DESC,GOBIERNO,TotalControlPrevio,TotalControlSimultaneo,TotalControlPosterior,DEPARTAMENTO,PROVINCIA,DISTRITO,ESTADO_PROYECTO,ESTADO_CUBIERTO,PIM,EJECUTADO
2524447,CREACION DEL SERVICIO DE PROTECCIÓN FRENTE A INUNDACIONES CON PRESA LAMINADORA ÁNGEL CRUZ; EN LA CUENCA DEL RÍO HUARMEY EN LOS DISTRITOS DE LA MERCED Y AIJA DE LA  PROVINCIA DE AIJA - DEPARTAMENTO DE ANCASH,156455439,ORDEN PÚBLICO Y SEGURIDAD,Fase Formulación,1,BAJAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,ANCASH,AIJA,LA MERCED,NO PARALIZADA,NO CUBIERTO,0,0
2563006,MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE TRATAMIENTO DE AGUAS RESIDUALES - PTAR CIENEGUILLA -  DISTRITO DE CIENEGUILLA - PROVINCIA DE LIMA - DEPARTAMENTO DE LIMA,217293116,SANEAMIENTO,Fase Programación,1,BAJAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,LIMA,LIMA,CIENEGUILLA,NO PARALIZADA,NO CUBIERTO,0,0
2284956,CREACIÓN DE LOS SERVICIOS DE SALUD DEL HOSPITAL ESPECIALIZADO EN LA RED ASISTENCIAL CAJAMARCA - ESSALUD; DISTRITO DE CAJAMARCA; PROVINCIA DE CAJAMARCA; DEPARTAMENTO DE CAJAMARCA,397059867,,Fase Programación,4,EXTREMADAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,0,0
2403089,AMPLIACION Y MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO PARA EL MACRO PROYCTO PACHACUTEC DEL DISTRITO DE VENTANILLA,423456632,SALUD Y SANEAMIENTO,Fase Programación,3,ALTAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,0,0
2553684,CREACION DE INFRAESTRUCTURA DE DEFENSA RIBEREÑA - RIO NANAY Y VIA ASFALTADA ENTRE PUENTE NANAY Y PTAR;  DISTRITO DE PUNCHANA - PROVINCIA DE MAYNAS - DEPARTAMENTO DE LORETO,270881341,TRANSPORTE,Fase Programación,2,MEDIANAMENTE RIESGOSO,GOBIERNO REGIONAL,0,0,0,LORETO,MAYNAS,PUNCHANA,NO PARALIZADA,NO CUBIERTO,0,0
2539341,CREACION DE LA PRESA DE REGULACIÓN PARA EL ESQUEMA HIDRÁULICO DEL PROYECTO ESPECIAL REGIONAL PASTO GRANDE; QUEBRADA HUACUYO DEL DISTRITO DE CARUMAS - PROVINCIA DE MARISCAL NIETO - DEPARTAMENTO DE MOQUEGUA,182709581,PLANEAMIENTO; GESTIÓN Y RESERVA DE CONTINGENCIA,Fase Formulación,1,BAJAMENTE RIESGOSO,GOBIERNO REGIONAL,0,0,0,MOQUEGUA,MARISCAL NIETO,CARUMAS,NO PARALIZADA,NO CUBIERTO,0,0
2598249,RENOVACION DE PISTA; EN EL(LA) PRINCIPALES VÍAS URBANAS DEL  DISTRITO DE IQUITOS; PROVINCIA MAYNAS; DEPARTAMENTO LORETO,106339775,TRANSPORTE,Fase Formulación,1,BAJAMENTE RIESGOSO,GOBIERNO LOCAL,0,0,0,LORETO,MAYNAS,IQUITOS,NO PARALIZADA,NO CUBIERTO,0,0
2589691,CREACION DEL SERVICIO DE MOVILIDAD URBANA EN EL BY PASS DE LA INTERSECCION AV VENEZUELA - AV ELMER FAUCETT EN   DISTRITO DE SAN MIGUEL DE LA PROVINCIA DE LIMA DEL DEPARTAMENTO DE LIMA,215552461,TRANSPORTE,Fase Formulación,2,MEDIANAMENTE RIESGOSO,GOBIERNO LOCAL,0,0,0,LIMA,LIMA,SAN MIGUEL,NO PARALIZADA,NO CUBIERTO,0,0
2520180,CREACION DEL SERVICIO DE PROTECCIÓN ANTE INUNDACIONES MEDIANTE ESTRUCTURAS DE LAMINACIÓN Y ALMACENAMIENTO EN EL RÍO CASMA; RIO SECHIN Y RIO GRANDE; EN LOS DISTRITOS DE COMANDANTE NOEL; CASMA; BUENA VISTA ALTA Y YAUTÁN - 4 DISTRITOS DE LA PROVINCIA DE CASMA - DEPARTAMENTO DE ANCASH,122757768,ORDEN PÚBLICO Y SEGURIDAD,Fase Formulación,1,BAJAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,ANCASH,CASMA,YAUTAN,NO PARALIZADA,NO CUBIERTO,0,0
2561996,MEJORAMIENTO DE LA CARRETERA: EMP. PE-1S (PTE. LOS MAESTROS) – PARCONA-TAMBILLO - EMP. PE-28 A (HUAYTARA) /EMP. PE-1S (CHINCHA ALTA) - PTE. HUACHINGA - EMP. PE-28D (LACHOCC) /EMP. PE-1S (DV. PARACAS)- PARACAS - PTO. SAN MARTÍN. / EMP. PE-1SE (MALPASO)- SAN CLEMENTE – DV. PISCO - EMP. PE-1SE / EMP PE1S DV. SAN ANDRÉS - SAN ANDRÉS - PE1SF/PE-1SG - EMP PE 28 – PARACAS ; POR NIVELES DE SERVICIO LA PROVINCIA DE CHINCHA DEL DEPARTAMENTO DE ICA Y LA PROVINCIA DE HUAYTARA DEL DEPARTAMENTO DE HUANCAVELIC,130773438,TRANSPORTE,Fase Formulación,1,BAJAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,0,0
2518952,CREACION DEL SERVICIO DE PROTECCIÓN EN RIBERAS DE RÍO VULNERABLES CONTRA MOVIMIENTOS DE MASA EN LAS LOCALIDADES DE CARANGUITAS Y CHACAPUNTAS DE LA CUENCA DEL RÍO CHICAMA; DISTRITOS DE COSPAN; LUCMA Y MARMOT DE LA PROVINCIA DE CAJAMARCA DEL DEPARTAMENTO DE CAJAMARCA Y LA PROVINCIA DE GRAN CHIMU DEL DEPARTAMENTO DE LA LIBERTAD,257050822,ORDEN PÚBLICO Y SEGURIDAD,Fase Formulación,1,BAJAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,0,0
2395987,MEJORAMIENTO DE LOS SISTEMAS DE AGUA POTABLE Y ALCANTARILLADO EN LOS SECTORES 60; 61; 62; 63; 64; 65; 66; 76; 124; 125; 298 Y 299 EN EL DISTRITO DE SANTIAGO DE SURCO - PROVINCIA DE LIMA - DEPARTAMENTO DE LIMA,411716050,SANEAMIENTO,Fase Programación,2,MEDIANAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,LIMA,LIMA,SANTIAGO DE SURCO,NO PARALIZADA,NO CUBIERTO,0,0
2566979,MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VEHICULAR EN EL TRAMO PA  - 112: EMP. PE-3N (HUARIACA) - JARCAHUACA - YARUSYACAN - LOS ÁNGELES - MISHARAN - PUMACAYAN - MACHCAN - CUCHAPAMPA - ATACOCHA - MILPO - YANACANCHA - EMP. PA-102 EN LOS DISTRITOS DE HUARIACA; YANACANCHA Y SAN FRANCISCO DE ASIS DE YARUSYACAN DE LA  PROVINCIA DE PASCO - DEPARTAMENTO DE PASCO,106652538,TRANSPORTE,Fase Formulación,1,BAJAMENTE RIESGOSO,GOBIERNO REGIONAL,0,0,0,PASCO,PASCO,YANACANCHA,NO PARALIZADA,NO CUBIERTO,0,0
2569489,MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE SALUD DEL HOSPITAL RURAL NUEVA CAJAMARCA DEL DISTRITO DE NUEVA CAJAMARCA - PROVINCIA DE RIOJA - DEPARTAMENTO DE SAN MARTIN,227793070,SALUD,Fase Programación,2,MEDIANAMENTE RIESGOSO,GOBIERNO REGIONAL,0,0,0,SAN MARTIN,RIOJA,NUEVA CAJAMARCA,NO PARALIZADA,NO CUBIERTO,195936,0
2566087,MEJORAMIENTO DE LOS SERVICIOS DE SALUD DEL HOSPITAL SAN JOSE;  DISTRITO DE CALLAO - PROVINCIA DE CALLAO - DEPARTAMENTO DE CALLAO,461581747,SALUD,Fase Programación,3,ALTAMENTE RIESGOSO,GOBIERNO REGIONAL,0,0,0,CALLAO,PROVINCIA CONSTITUCIONAL DEL CALLAO,CALLAO,NO PARALIZADA,NO CUBIERTO,0,0
2480858,MEJORAMIENTO Y AMPLIACION DEL SERVICIO INTEGAL DE AGUA POTABLE Y ALCANTARILLADO SANITARIO DE LOS SECTORES URBANOS Y RURALES DEL CENTRO POBLADO BELLO HORIZONTE B1 DEL DISTRITO DE MAJES - PROVINCIA DE CAYLLOMA - DEPARTAMENTO DE AREQUIPA,110640389,SANEAMIENTO,Fase Programación,1,BAJAMENTE RIESGOSO,GOBIERNO REGIONAL,0,0,0,AREQUIPA,CAYLLOMA,MAJES,NO PARALIZADA,NO CUBIERTO,0,0
2301647,MEJORAMIENTO DE LA CARRETERA PUERTO OCOPA - ATALAYA LA PROVINCIA DE SATIPO DEL DEPARTAMENTO DE JUNIN Y LA PROVINCIA DE ATALAYA DEL DEPARTAMENTO DE UCAYALI,1074085898,TRANSPORTE,Fase Programación,4,EXTREMADAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,155480,0
2573110,CREACION DEL SERVICIO DE TRATAMIENTO DE AGUAS RESIDUALES PARA DISPOSICIÓN FINAL EN CHANCAY   DISTRITO DE CHANCAY DE LA PROVINCIA DE HUARAL DEL DEPARTAMENTO DE LIMA,194832132,SANEAMIENTO,Fase Formulación,1,BAJAMENTE RIESGOSO,GOBIERNO LOCAL,0,0,0,LIMA,HUARAL,CHANCAY,NO PARALIZADA,NO CUBIERTO,0,0
2511533,CREACION DEL SERVICIO DE PROTECCIÓN CONTRA INUNDACIONES DEL RÍO CAÑETE MEDIANTE EMBALSE DE LAMINACIÓN EN EL CENTRO POBLADO YANGASPALMA DEL DISTRITO DE CHOCOS - PROVINCIA DE YAUYOS - DEPARTAMENTO DE LIMA,159515206,ORDEN PÚBLICO Y SEGURIDAD,Fase Formulación,1,BAJAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,LIMA,YAUYOS,CHOCOS,NO PARALIZADA,NO CUBIERTO,0,0
2167708,RED DORSAL NACIONAL DE FIBRA ÓPTICA - COBERTURA UNIVERSAL CENTRO,238798011,TRANSPORTE,Fase Formulación,2,MEDIANAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,0,0
2303080,MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE SALUD DEL HOSPITAL II HUARAZ DE ESSALUD;  DISTRITO DE INDEPENDENCIA - PROVINCIA DE HUARAZ - DEPARTAMENTO DE ANCASH,262321431,SALUD,Fase Programación,2,MEDIANAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,ANCASH,HUARAZ,INDEPENDENCIA,NO PARALIZADA,NO CUBIERTO,0,0
2489951,MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE PROTECCIÓN CONTRA INUNDACIONES EN 36 KM DEL RIO MAPACHO; EN LOS DISTRITOS DE PAUCARTAMBO Y CHALLABAMBA DE LA  PROVINCIA DE PAUCARTAMBO - DEPARTAMENTO DE CUSCO,100166200,ORDEN PÚBLICO Y SEGURIDAD,Fase Programación,1,BAJAMENTE RIESGOSO,GOBIERNO REGIONAL,0,0,0,CUSCO,PAUCARTAMBO,PAUCARTAMBO,NO PARALIZADA,NO CUBIERTO,981137,0
2449977,AMPLIACION Y MEJORAMIENTO DE LOS SISTEMAS DE AGUA POTABLE Y ALCANTARILLADO PARA EL ESQUEMA PARIACHI; LA GLORIA; SAN JUAN; HORACIO ZEVALLOS Y ANEXOS,139382953,SALUD Y SANEAMIENTO,Fase Formulación,1,BAJAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,0,0
2556319,MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE SALUD DEL  HOSPITAL I HIGOS URCO DE LA RED ASISTENCIAL AMAZONAS – ESSALUD;  DISTRITO DE CHACHAPOYAS - PROVINCIA DE CHACHAPOYAS - DEPARTAMENTO DE AMAZONAS,152507879,SALUD,Fase Programación,2,MEDIANAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,NO PARALIZADA,NO CUBIERTO,0,0
2568244,MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE FORMACIÓN DE PREGRADO EN EDUCACIÓN SUPERIOR UNIVERSITARIA DE LA ESCUELA PROFESIONAL DE INGENIERÍA INDUSTRIAL; ESCUELA PROFESIONAL DE INGENIERÍA DE SOFTWARE Y SISTEMAS; ESCUELA PROFESIONAL DE INGENIERÍA MECATRÓNICA DE LA UNIVERSIDAD NACIONAL DE JULIACA EN LA SEDE AYABACAS; AYABACAS; AYABACAS Y AYABACAS DEL DISTRITO DE SAN MIGUEL - PROVINCIA DE SAN ROMAN - DEPARTAMENTO DE PUNO,100308337,EDUCACIÓN,Fase Programación,2,MEDIANAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,PUNO,SAN ROMAN,SAN MIGUEL,NO PARALIZADA,NO CUBIERTO,198790,0
2389353,MEJORAMIENTO DE LA PLANTA N°1 EN LA ATARJEA DEL DISTRITO DE EL AGUSTINO - PROVINCIA DE LIMA - DEPARTAMENTO DE LIMA,123405129,SANEAMIENTO,Fase Programación,1,BAJAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,LIMA,LIMA,EL AGUSTINO,NO PARALIZADA,NO CUBIERTO,0,0
2589214,MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VIAL INTERURBANA EN CORREDOR VIAL CASARACRA - PACCHA (JU-513)- EMP. PE-3NG- EMP. PE-20A (ABRA LA VIUDA) - JU-508 MARCAPOMACOCHA-YANTAC; EN LOS DISTRITOS DE PACCHA Y MARCAPOMACOCHA   DISTRITO DE LA OROYA DE LA PROVINCIA DE YAULI DEL DEPARTAMENTO DE JUNIN,416566063,TRANSPORTE,Fase Formulación,2,MEDIANAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,JUNIN,YAULI,LA OROYA,NO PARALIZADA,NO CUBIERTO,0,0
2502639,MEJORAMIENTO DEL SERVICIO DE ACCESO AL RECURSO HIDRICO EN LA MANCOMUNIDAD MUNICIPAL ZONA DE KONCHUCOS EN LAS PROVINCIAS DE MARISCAL LUZURIAGA; HUARI; CORONGO; CARLOS FERMIN FIZCARRALD; ASUNCION; ANTONIO RAYMONDI; SIHUAS; POMABAMBA Y  DISTRITO DE YANAMA - PROVINCIA DE YUNGAY - DEPARTAMENTO DE ANCASH,164375250,AMBIENTE,Fase Programación,1,BAJAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,ANCASH,YUNGAY,YUPAN,NO PARALIZADA,NO CUBIERTO,0,0
2504305,MEJORAMIENTO DE LA CARRETERA HUALLANCA - DV. ANTAMINA (INCLUYE VIA DE EVITAMIENTO)  DISTRITO DE HUALLANCA - PROVINCIA DE BOLOGNESI - DEPARTAMENTO DE ANCASH,125165727,TRANSPORTE,Fase Programación,2,MEDIANAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,ANCASH,BOLOGNESI,HUALLANCA,NO PARALIZADA,NO CUBIERTO,0,0
2466932,MEJORAMIENTO DEL SISTEMA DE REGULACIÓN PARA LA LÍNEA MATRIZ ATARJEA SUR EN LOS DISTRITOS DE EL AGUSTINO Y SANTA ANITA DE LA  PROVINCIA DE LIMA - DEPARTAMENTO DE LIMA,172615558,SANEAMIENTO,Fase Programación,1,BAJAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,LIMA,LIMA,SANTA ANITA,NO PARALIZADA,NO CUBIERTO,0,0
2403509,MEJORAMIENTO Y AMPLIACION DE LOS SISTEMAS DE AGUA POTABLE Y ALCANTARILLADO DEL ESQUEMA PUCUSANA  DISTRITO DE PUCUSANA - PROVINCIA DE LIMA - DEPARTAMENTO DE LIMA,275842423,SANEAMIENTO,Fase Programación,2,MEDIANAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,LIMA,LIMA,PUCUSANA,NO PARALIZADA,NO CUBIERTO,0,0
2567410,MEJORAMIENTO Y AMPLIACION DE LAS CAPACIDADES PARA REALIZAR LEVANTAMIENTOS HIDROGRÁFICOS; OCEANOGRÁFICOS E INVESTIGACIÓN CIENTÍFICA Y OPERACIONES LOGÍSTICAS EN EL AMBITO MARÍTIMO Y LACUSTRE;  DISTRITO DE CALLAO - PROVINCIA CONSTITUCIONAL DEL CALLAO - DEPARTAMENTO DE CALLAO,305555280,DEFENSA Y SEGURIDAD NACIONAL,Fase Formulación,1,BAJAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,CALLAO,PROVINCIA CONSTITUCIONAL DEL CALLAO,CALLAO,NO PARALIZADA,NO CUBIERTO,0,0
2525414,CREACION DE LA REPRESA CHALLHUAMAYO PARA EL SERVICIO DE AGUA PARA RIEGO; EN LOS DISTRITOS HUALLA; CANARIA; CAYARA; COLCA Y HUANCAPI DE LOS 5 DISTRITOS DE LA  PROVINCIA DE VICTOR FAJARDO - DEPARTAMENTO DE AYACUCHO,147644961,AGROPECUARIA,Fase Programación,1,BAJAMENTE RIESGOSO,GOBIERNO REGIONAL,0,0,0,AYACUCHO,VICTOR FAJARDO,HUANCAPI,NO PARALIZADA,NO CUBIERTO,400000,0
2512108,CREACION DEL SERVICIO EDUCATIVO EN LOS NIVELES INICIAL; PRIMARIA Y SECUNDARIA DE LA I.E. GRAN UNIDAD ESCOLAR MAJES; EN EL MODULO E DE CIUDAD MAJES DEL DISTRITO DE MAJES - PROVINCIA DE CAYLLOMA - DEPARTAMENTO DE AREQUIPA,100572283,EDUCACIÓN,Fase Programación,4,EXTREMADAMENTE RIESGOSO,GOBIERNO LOCAL,0,0,0,AREQUIPA,CAYLLOMA,MAJES,NO PARALIZADA,NO CUBIERTO,33000,0
2324684,MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VIAL INTERURBANA EN LA RUTA NACIONAL PE-04; TRAMO: EMP. PE-1N (EL CRUCE) - DV. SECHURA (PE-1NK) - BAYOVAR - TERMINAL BAYOVAR - BAPO ;    DISTRITO DE SECHURA DE LA PROVINCIA DE SECHURA DEL DEPARTAMENTO DE PIURA,469203373,TRANSPORTE,Fase Programación,3,ALTAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,PIURA,SECHURA,SECHURA,NO PARALIZADA,NO CUBIERTO,0,0
2259669,MEJORAMIENTO DE LOS SERVICIOS DE SALUD DEL HOSPITAL II TALARA DE ESSALUD EN EL DISTRITO DE PARIÑAS; PROVINCIA DE TALARA; DEPARTAMENTO DE PIURA,290213315,,Fase Programación,4,EXTREMADAMENTE RIESGOSO,GOBIERNO NACIONAL,0,1,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,CUBIERTO,0,0
2392986,MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VIAL INTERURBANA EN CARRETERA RUTA PE - 02D: MIRAFLORES – SANTA ANA – EMP. PI - 106 (TAMBOGRANDE)   DISTRITO DE TAMBO GRANDE DE LA PROVINCIA DE PIURA DEL DEPARTAMENTO DE PIURA,395636832,TRANSPORTE,Fase Programación,3,ALTAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,PIURA,PIURA,TAMBO GRANDE,NO PARALIZADA,NO CUBIERTO,0,0
2282330,INSTALACION CENTRAL HIDROELECTRICA CHARCANI VII Y SISTEMA DE INTERCONEXION AL SEIN AREQUIPA,173178388,PESCA,Fase Programación,4,EXTREMADAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,0,0
2537448,MEJORAMIENTO DEL SERVICIO DE AGUA PARA USO AGRARIO  EN LA CUENCA DEL RIO AZUFRE - COMBAYO EN LOS DISTRITOS DE ENCAÑADA Y LOS BAÑOS DEL INCA DE LA  PROVINCIA DE CAJAMARCA - DEPARTAMENTO DE CAJAMARCA,128896884,AGROPECUARIA,Fase Programación,1,BAJAMENTE RIESGOSO,GOBIERNO REGIONAL,0,0,0,CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,NO PARALIZADA,NO CUBIERTO,0,0
2598427,MEJORAMIENTO DE LOS SERVICIOS OPERATIVOS O MISIONALES INSTITUCIONALES EN PROMOCION DE LA COMPETITIVIDAD ECONOMICA  DE LA GERENCIA REGIONAL DE DESARROLLO ECONOMICO  DEL GOBIERNO REGIONAL CUSCO   DISTRITO DE WANCHAQ DE LA PROVINCIA DE CUSCO DEL DEPARTAMENTO DE CUSCO,240674973,PLANEAMIENTO; GESTIÓN Y RESERVA DE CONTINGENCIA,Fase Formulación,1,BAJAMENTE RIESGOSO,GOBIERNO REGIONAL,0,0,0,CUSCO,CUSCO,WANCHAQ,NO PARALIZADA,NO CUBIERTO,0,0
2570705,MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y ALCANTARILLADO SANITARIO DE LA CIUDAD DE LA MERCED  DISTRITO DE CHANCHAMAYO - PROVINCIA DE CHANCHAMAYO - DEPARTAMENTO DE JUNIN,100943740,SANEAMIENTO,Fase Programación,1,BAJAMENTE RIESGOSO,GOBIERNO LOCAL,0,0,0,JUNIN,CHANCHAMAYO,CHANCHAMAYO,NO PARALIZADA,NO CUBIERTO,0,0
2537876,CREACION DEL SERVICIO DE PROTECCION FRENTE A INUNDACIONES EN LA CUENCA DE RIO CHANCAY - LAMBAYEQUE (PRESA SANTA CRUZ) EN SIETE CENTROS POBLADOS DE LOS DISTRITOS DE CHONGOYAPE;PUCALA;TUMAN;REQUE Y PATAPO DE LA PROVINCIA DE CHICLAYO - DEPARTAMENTO DE LAMBAYEQUE Y EN EL CENTRO POBLADO DE SAN CARLOS DEL DISTRITO DE LLAMA - PROVINCIA DE CHOTA - DEPARTAMENTO DE CAJAMARCA,269410390,ORDEN PÚBLICO Y SEGURIDAD,Fase Formulación,1,BAJAMENTE RIESGOSO,GOBIERNO REGIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,0,0
2463110,MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS EDUCATIVOS EN LAS INSTITUCIONES EDUCATIVAS VILLA EL SALVADOR; REPUBLICA DE FRANCIA; MANUEL GONZALES PRADA; REPUBLICA DEL PERU; REPUBLICA FEDERAL DE ALEMANIA; PRINCIPE DE ASTURIAS; REPUBLICA DE NICARAGUA; PACHACUTEC; JOSE CARLOS MARIATEGUI; SAN JUAN; CESAR VALLEJO; 6038 OLLANTAY Y LEONCIO PRADO EN LOS DISTRITOS DE VILLA EL SALVADOR Y SAN JUAN DE MIRAFLORES DE LA  PROVINCIA DE LIMA - DEPARTAMENTO DE LIMA,859037184,EDUCACIÓN,Fase Programación,3,ALTAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,LIMA,LIMA,VILLA EL SALVADOR,NO PARALIZADA,NO CUBIERTO,0,0
2441612,REPARACIÓN DE PISTA DE ATERRIZAJE; CALLES DE RODAJE; MARGEN DE PISTA ; FRANJA DE PISTA; ZONA DE PARADA; ÁREA DE SEGURIDAD DE EXTREMO DE PISTA  - RESA; MARGEN DE CALLES DE RODAJE; FRANJA DE CALLE DE RODAJE; SISTEMA DE DRENAJE Y PLATAFORMA DE AERONAVES; EN EL(LA) AEROPUERTO DE JULIACA  DISTRITO DE JULIACA; PROVINCIA SAN ROMAN; DEPARTAMENTO PUNO,191367642,TRANSPORTE,Fase Formulación,2,MEDIANAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,PUNO,SAN ROMAN,JULIACA,NO PARALIZADA,NO CUBIERTO,0,0
2392264,MEJORAMIENTO DEL SERVICIO DE TRANSPORTE URBANO DE PASAJEROS A TRAVÉS DE UN CORREDOR TRONCAL NORTE - SUR Y RUTAS ALIMENTADORAS; EN 5 DISTRITOS DE LA  PROVINCIA DE TRUJILLO - DEPARTAMENTO DE LA LIBERTAD,557856687,TRANSPORTE,Fase Programación,3,ALTAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,LA LIBERTAD,TRUJILLO,TRUJILLO,NO PARALIZADA,NO CUBIERTO,0,0
2496032,MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS EDUCATIVOS EN LOS NIVELES INICIAL; PRIMARIA; SECUNDARIA Y CEBA; EN LAS IIEE COMERCIO 41; ALEJANDRO VELASCO ASTETE Y URIEL GARCÍA; EN LOS DISTRITOS DE SAN JERONIMO; CUSCO Y WANCHAQ DE LA  PROVINCIA DE CUSCO - DEPARTAMENTO DE CUSCO,203205645,EDUCACIÓN,Fase Programación,2,MEDIANAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,CUSCO,CUSCO,WANCHAQ,NO PARALIZADA,NO CUBIERTO,0,0
2565452,ADQUISICION DE VEHICULO; EN EL(LA) DIRECCIÓN REGIONAL DE SALUD AMAZONAS  DISTRITO DE CHACHAPOYAS; PROVINCIA CHACHAPOYAS; DEPARTAMENTO AMAZONAS,36446952350,PLANEAMIENTO; GESTIÓN Y RESERVA DE CONTINGENCIA,Fase Formulación,4,EXTREMADAMENTE RIESGOSO,GOBIERNO REGIONAL,0,0,0,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,NO PARALIZADA,NO CUBIERTO,0,0
2471959,MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS EDUCATIVOS EN LAS INSTITUCIONES EDUCATIVAS 2048 JOSÉ CARLOS MARIÁTEGUI; 3055 TÚPAC AMARU; 2085 SAN AGUSTÍN; COMERCIO 62 ALMIRANTE MIGUEL GRAU; PERÚ HOLANDA; 2023 AUGUSTO SALAZAR BONDY; 2027 JOSÉ MARÍA ARGUEDAS; 3043 RAMÓN CASTILLA Y 3045 JOSÉ CARLOS MARIÁTEGUI EN LOS DISTRITOS DE COMAS Y SAN MARTIN DE PORRES DE LA  PROVINCIA DE LIMA - DEPARTAMENTO DE LIMA,359185077,EDUCACIÓN,Fase Programación,3,ALTAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,LIMA,LIMA,SAN MARTIN DE PORRES,NO PARALIZADA,NO CUBIERTO,0,0
